Date,Price,Extra,Distance,Class,Region
2023-09-19,96,15,1334,Y,Eur
2023-09-19,50,3,822,Y,Eur
2023-09-19,31,6,1281,Y,Eur
2023-09-19,74,9,786,Y,Eur
2023-09-19,118,6,815,Y,Eur
2023-09-19,136,15,1222,Y,Eur
2023-09-19,113,25,1334,Y,Eur
2023-09-19,151,23,1141,Y,Eur
2023-09-19,110,25,1266,Y,Eur
2023-09-19,54,12,958,Y,Eur
2023-09-19,82,16,1289,Y,Eur
2023-09-19,80,13,1360,Y,Eur
2023-09-19,30,3,1207,Y,Eur
2023-09-19,33,8,1025,Y,Eur
2023-09-19,84,20,1009,Y,Eur
2023-09-19,128,7,978,Y,Eur
2023-09-19,121,29,1263,Y,Eur
2023-09-19,31,2,880,Y,Eur
2023-09-19,70,17,1109,Y,Eur
2023-09-19,30,3,936,Y,Eur
2023-09-19,143,27,941,Y,Eur
2023-09-19,30,3,745,Y,Eur
2023-09-19,93,2,1088,Y,Eur
2023-09-19,68,7,775,Y,Eur
2023-09-19,62,3,1018,Y,Eur
2023-09-19,39,5,631,Y,Eur
2023-09-19,59,14,673,Y,Eur
2023-09-19,30,7,1314,Y,Eur
2023-09-19,63,14,869,Y,Eur
2023-09-19,72,13,1390,Y,Eur
2023-09-19,88,20,1039,Y,Eur
2023-09-19,80,4,871,Y,Eur
2023-09-19,79,14,1053,Y,Eur
2023-09-19,59,9,1193,Y,Eur
2023-09-19,93,7,1052,Y,Eur
2023-09-19,126,7,1388,Y,Eur
2023-09-19,56,8,1260,Y,Eur
2023-09-19,112,0,1077,Y,Eur
2023-09-19,35,4,1194,Y,Eur
2023-09-19,123,25,922,Y,Eur
2023-09-19,100,14,1022,Y,Eur
2023-09-19,70,8,1255,Y,Eur
2023-09-19,30,0,904,Y,Eur
2023-09-19,104,25,855,Y,Eur
2023-09-19,86,8,1110,Y,Eur
2023-09-19,30,0,916,Y,Eur
2023-09-19,76,6,1129,Y,Eur
2023-09-19,126,5,988,Y,Eur
2023-09-19,122,29,1087,Y,Eur
2023-09-19,137,8,1076,Y,Eur
2023-09-20,157,25,987,Y,Eur
2023-09-20,105,25,1160,Y,Eur
2023-09-20,136,14,1072,Y,Eur
2023-09-20,75,10,1078,Y,Eur
2023-09-20,30,6,773,Y,Eur
2023-09-20,59,12,1163,Y,Eur
2023-09-20,30,1,1028,Y,Eur
2023-09-20,88,22,1156,Y,Eur
2023-09-20,81,3,1060,Y,Eur
2023-09-20,47,4,1137,Y,Eur
2023-09-20,58,3,596,Y,Eur
2023-09-20,89,20,1000,Y,Eur
2023-09-20,40,1,1056,Y,Eur
2023-09-20,88,10,727,Y,Eur
2023-09-20,113,6,1504,Y,Eur
2023-09-20,30,1,710,Y,Eur
2023-09-20,91,9,667,Y,Eur
2023-09-20,106,25,1149,Y,Eur
2023-09-20,50,12,983,Y,Eur
2023-09-20,64,10,993,Y,Eur
2023-09-20,30,7,1205,Y,Eur
2023-09-20,142,2,1284,Y,Eur
2023-09-20,92,3,1176,Y,Eur
2023-09-20,67,12,732,Y,Eur
2023-09-20,126,4,1284,Y,Eur
2023-09-20,63,7,760,Y,Eur
2023-09-20,115,6,1189,Y,Eur
2023-09-20,109,20,1341,Y,Eur
2023-09-20,97,20,1134,Y,Eur
2023-09-20,51,6,1129,Y,Eur
2023-09-20,103,8,884,Y,Eur
2023-09-20,30,2,708,Y,Eur
2023-09-20,39,8,847,Y,Eur
2023-09-20,71,13,997,Y,Eur
2023-09-20,60,2,495,Y,Eur
2023-09-20,33,0,903,Y,Eur
2023-09-20,136,32,1269,Y,Eur
2023-09-20,95,3,1067,Y,Eur
2023-09-20,30,3,843,Y,Eur
2023-09-20,105,12,1072,Y,Eur
2023-09-20,140,21,1357,Y,Eur
2023-09-20,134,19,1127,Y,Eur
2023-09-20,140,15,745,Y,Eur
2023-09-20,82,11,873,Y,Eur
2023-09-20,105,6,666,Y,Eur
2023-09-20,69,16,510,Y,Eur
2023-09-20,105,3,1264,Y,Eur
2023-09-20,128,29,1333,Y,Eur
2023-09-20,128,6,1285,Y,Eur
2023-09-20,30,2,913,Y,Eur
2023-09-20,41,4,980,Y,Eur
2023-09-20,30,5,868,Y,Eur
2023-09-20,99,4,1320,Y,Eur
2023-09-20,34,0,1169,Y,Eur
2023-09-20,98,16,687,Y,Eur
2023-09-20,79,0,1215,Y,Eur
2023-09-20,107,15,902,Y,Eur
2023-09-20,104,7,1223,Y,Eur
2023-09-20,50,8,1082,Y,Eur
2023-09-20,45,8,834,Y,Eur
2023-09-20,91,11,1072,Y,Eur
2023-09-20,94,14,1205,Y,Eur
2023-09-20,103,3,1238,Y,Eur
2023-09-20,52,7,1129,Y,Eur
2023-09-20,89,5,1179,Y,Eur
2023-09-20,30,7,561,Y,Eur
2023-09-20,53,6,784,Y,Eur
2023-09-20,48,10,913,Y,Eur
2023-09-20,67,7,754,Y,Eur
2023-09-20,32,5,1287,Y,Eur
2023-09-20,59,6,959,Y,Eur
2023-09-20,30,4,714,Y,Eur
2023-09-20,82,17,754,Y,Eur
2023-09-20,30,5,545,Y,Eur
2023-09-20,98,23,1268,Y,Eur
2023-09-20,30,3,620,Y,Eur
2023-09-20,96,19,1143,Y,Eur
2023-09-20,100,6,791,Y,Eur
2023-09-20,72,8,1170,Y,Eur
2023-09-20,92,16,868,Y,Eur
2023-09-20,103,8,1403,Y,Eur
2023-09-20,70,2,1327,Y,Eur
2023-09-20,97,9,793,Y,Eur
2023-09-20,30,4,852,Y,Eur
2023-09-20,82,0,836,Y,Eur
2023-09-20,84,12,1214,Y,Eur
2023-09-20,59,11,999,Y,Eur
2023-09-21,103,8,1282,Y,Eur
2023-09-21,78,5,1161,Y,Eur
2023-09-21,126,3,1064,Y,Eur
2023-09-21,64,5,1212,Y,Eur
2023-09-21,52,5,1397,Y,Eur
2023-09-21,145,33,1370,Y,Eur
2023-09-21,30,4,880,Y,Eur
2023-09-21,157,2,1396,Y,Eur
2023-09-21,106,21,1472,Y,Eur
2023-09-21,60,6,805,Y,Eur
2023-09-21,102,11,1428,Y,Eur
2023-09-21,113,1,1357,Y,Eur
2023-09-21,92,13,1010,Y,Eur
2023-09-21,133,3,908,Y,Eur
2023-09-21,127,8,1008,Y,Eur
2023-09-21,30,0,1075,Y,Eur
2023-09-21,110,10,1089,Y,Eur
2023-09-21,85,18,1100,Y,Eur
2023-09-21,174,33,1224,Y,Eur
2023-09-21,144,35,1108,Y,Eur
2023-09-21,30,6,490,Y,Eur
2023-09-21,30,0,1009,Y,Eur
2023-09-21,85,2,1050,Y,Eur
2023-09-21,30,5,444,Y,Eur
2023-09-21,118,10,1206,Y,Eur
2023-09-21,152,28,584,Y,Eur
2023-09-21,153,27,985,Y,Eur
2023-09-21,135,17,1258,Y,Eur
2023-09-21,103,16,1335,Y,Eur
2023-09-21,129,30,1059,Y,Eur
2023-09-21,176,24,1164,Y,Eur
2023-09-21,32,0,849,Y,Eur
2023-09-21,95,3,1235,Y,Eur
2023-09-21,69,5,1139,Y,Eur
2023-09-21,115,14,1143,Y,Eur
2023-09-21,81,15,1119,Y,Eur
2023-09-21,112,4,1059,Y,Eur
2023-09-21,54,12,820,Y,Eur
2023-09-21,143,20,978,Y,Eur
2023-09-21,112,1,1113,Y,Eur
2023-09-21,159,32,1382,Y,Eur
2023-09-21,66,15,567,Y,Eur
2023-09-21,116,5,972,Y,Eur
2023-09-21,129,21,1081,Y,Eur
2023-09-21,73,13,1040,Y,Eur
2023-09-21,117,13,1094,Y,Eur
2023-09-21,70,1,962,Y,Eur
2023-09-21,74,6,912,Y,Eur
2023-09-21,103,2,1125,Y,Eur
2023-09-21,140,34,918,Y,Eur
2023-09-21,146,7,1194,Y,Eur
2023-09-21,120,3,880,Y,Eur
2023-09-21,87,3,1301,Y,Eur
2023-09-21,136,21,1165,Y,Eur
2023-09-21,110,17,1472,Y,Eur
2023-09-21,123,25,1277,Y,Eur
2023-09-21,91,8,998,Y,Eur
2023-09-21,57,0,1018,Y,Eur
2023-09-21,161,5,1414,Y,Eur
2023-09-21,144,7,1171,Y,Eur
2023-09-21,123,6,961,Y,Eur
2023-09-21,89,17,1090,Y,Eur
2023-09-21,87,1,1134,Y,Eur
2023-09-21,97,18,958,Y,Eur
2023-09-21,40,4,910,Y,Eur
2023-09-21,128,31,909,Y,Eur
2023-09-21,69,10,880,Y,Eur
2023-09-21,122,23,1071,Y,Eur
2023-09-21,160,13,1059,Y,Eur
2023-09-21,61,4,782,Y,Eur
2023-09-21,93,17,1318,Y,Eur
2023-09-21,72,9,996,Y,Eur
2023-09-21,109,12,1135,Y,Eur
2023-09-21,63,15,1088,Y,Eur
2023-09-21,105,14,1168,Y,Eur
2023-09-21,121,19,1504,Y,Eur
2023-09-21,54,2,1276,Y,Eur
2023-09-21,115,19,1080,Y,Eur
2023-09-21,72,16,1121,Y,Eur
2023-09-21,44,1,705,Y,Eur
2023-09-21,40,2,857,Y,Eur
2023-09-21,210,20,1688,Y,Eur
2023-09-21,102,10,1118,Y,Eur
2023-09-21,30,5,691,Y,Eur
2023-09-21,94,13,842,Y,Eur
2023-09-21,63,3,1280,Y,Eur
2023-09-21,149,33,1407,Y,Eur
2023-09-21,72,16,968,Y,Eur
2023-09-21,34,1,976,Y,Eur
2023-09-21,154,1,1224,Y,Eur
2023-09-21,70,2,823,Y,Eur
2023-09-21,78,4,1119,Y,Eur
2023-09-21,114,10,1051,Y,Eur
2023-09-21,96,1,648,Y,Eur
2023-09-21,85,15,1093,Y,Eur
2023-09-21,79,15,1072,Y,Eur
2023-09-22,30,2,926,Y,Eur
2023-09-22,166,26,1060,Y,Eur
2023-09-22,99,12,1018,Y,Eur
2023-09-22,50,5,586,Y,Eur
2023-09-22,41,1,777,Y,Eur
2023-09-22,178,41,1380,Y,Eur
2023-09-22,118,27,1244,Y,Eur
2023-09-22,30,0,893,Y,Eur
2023-09-22,86,16,1090,Y,Eur
2023-09-22,119,27,1005,Y,Eur
2023-09-22,125,29,1183,Y,Eur
2023-09-22,45,2,1131,Y,Eur
2023-09-22,30,6,488,Y,Eur
2023-09-22,95,17,1180,Y,Eur
2023-09-22,52,9,998,Y,Eur
2023-09-22,86,4,1218,Y,Eur
2023-09-22,159,27,851,Y,Eur
2023-09-22,118,0,1013,Y,Eur
2023-09-22,90,8,954,Y,Eur
2023-09-22,103,25,1093,Y,Eur
2023-09-22,147,34,1200,Y,Eur
2023-09-22,58,7,1040,Y,Eur
2023-09-22,100,13,1006,Y,Eur
2023-09-22,178,28,955,Y,Eur
2023-09-22,82,5,854,Y,Eur
2023-09-22,102,8,969,Y,Eur
2023-09-22,154,16,1034,Y,Eur
2023-09-22,65,12,931,Y,Eur
2023-09-22,65,1,1042,Y,Eur
2023-09-22,148,29,1362,Y,Eur
2023-09-22,49,12,1036,Y,Eur
2023-09-22,79,14,925,Y,Eur
2023-09-22,57,2,846,Y,Eur
2023-09-22,135,8,986,Y,Eur
2023-09-22,67,8,954,Y,Eur
2023-09-22,96,15,958,Y,Eur
2023-09-22,123,14,1172,Y,Eur
2023-09-22,68,2,1287,Y,Eur
2023-09-22,154,6,1089,Y,Eur
2023-09-22,72,14,464,Y,Eur
2023-09-22,62,1,1287,Y,Eur
2023-09-22,41,0,297,Y,Eur
2023-09-22,149,34,959,Y,Eur
2023-09-22,80,10,1007,Y,Eur
2023-09-22,89,13,1135,Y,Eur
2023-09-22,30,3,1123,Y,Eur
2023-09-22,159,38,1092,Y,Eur
2023-09-22,77,2,1304,Y,Eur
2023-09-22,135,3,798,Y,Eur
2023-09-22,161,19,927,Y,Eur
2023-09-22,47,7,940,Y,Eur
2023-09-22,163,21,1448,Y,Eur
2023-09-22,121,22,962,Y,Eur
2023-09-22,151,11,1102,Y,Eur
2023-09-22,109,7,640,Y,Eur
2023-09-22,71,15,850,Y,Eur
2023-09-22,65,5,948,Y,Eur
2023-09-22,43,6,929,Y,Eur
2023-09-22,104,4,1113,Y,Eur
2023-09-22,108,21,860,Y,Eur
2023-09-22,111,17,1169,Y,Eur
2023-09-22,90,6,783,Y,Eur
2023-09-22,125,17,1286,Y,Eur
2023-09-22,128,22,1244,Y,Eur
2023-09-22,112,25,945,Y,Eur
2023-09-22,118,0,1254,Y,Eur
2023-09-22,130,25,1445,Y,Eur
2023-09-22,70,14,963,Y,Eur
2023-09-22,165,8,1043,Y,Eur
2023-09-22,155,31,1183,Y,Eur
2023-09-22,122,5,1028,Y,Eur
2023-09-22,123,12,1222,Y,Eur
2023-09-22,141,30,1030,Y,Eur
2023-09-22,119,18,1257,Y,Eur
2023-09-22,98,21,1214,Y,Eur
2023-09-22,110,15,1027,Y,Eur
2023-09-22,102,6,1368,Y,Eur
2023-09-22,64,8,349,Y,Eur
2023-09-22,30,7,685,Y,Eur
2023-09-22,86,13,1317,Y,Eur
2023-09-22,30,1,969,Y,Eur
2023-09-22,79,10,1105,Y,Eur
2023-09-22,53,1,1039,Y,Eur
2023-09-22,67,9,1268,Y,Eur
2023-09-22,103,11,1162,Y,Eur
2023-09-22,118,25,1292,Y,Eur
2023-09-22,106,17,1137,Y,Eur
2023-09-22,119,19,1295,Y,Eur
2023-09-22,150,0,1171,Y,Eur
2023-09-22,55,7,1355,Y,Eur
2023-09-22,57,13,1305,Y,Eur
2023-09-22,158,36,1328,Y,Eur
2023-09-22,125,9,803,Y,Eur
2023-09-22,52,10,1043,Y,Eur
2023-09-22,109,27,1272,Y,Eur
2023-09-22,74,8,1000,Y,Eur
2023-09-22,119,12,1157,Y,Eur
2023-09-22,124,27,850,Y,Eur
2023-09-22,136,4,1443,Y,Eur
2023-09-22,30,7,1100,Y,Eur
2023-09-22,65,4,1134,Y,Eur
2023-09-23,81,7,1079,Y,Eur
2023-09-23,108,25,893,Y,Eur
2023-09-23,203,40,1547,Y,Eur
2023-09-23,104,22,1166,Y,Eur
2023-09-23,141,25,1321,Y,Eur
2023-09-23,120,17,1045,Y,Eur
2023-09-23,81,8,1049,Y,Eur
2023-09-23,79,7,1289,Y,Eur
2023-09-23,190,10,1217,Y,Eur
2023-09-23,133,8,950,Y,Eur
2023-09-23,121,12,1341,Y,Eur
2023-09-23,91,21,1109,Y,Eur
2023-09-23,156,16,1594,Y,Eur
2023-09-23,117,5,1542,Y,Eur
2023-09-23,90,7,1311,Y,Eur
2023-09-23,34,3,1110,Y,Eur
2023-09-23,178,9,1030,Y,Eur
2023-09-23,154,14,1028,Y,Eur
2023-09-23,131,11,1107,Y,Eur
2023-09-23,117,17,901,Y,Eur
2023-09-23,146,31,1289,Y,Eur
2023-09-23,45,0,830,Y,Eur
2023-09-23,85,6,785,Y,Eur
2023-09-23,79,12,1205,Y,Eur
2023-09-23,74,17,920,Y,Eur
2023-09-23,111,27,1060,Y,Eur
2023-09-23,71,1,1232,Y,Eur
2023-09-23,121,16,852,Y,Eur
2023-09-23,89,16,706,Y,Eur
2023-09-23,164,4,1361,Y,Eur
2023-09-23,133,14,1406,Y,Eur
2023-09-23,111,15,1312,Y,Eur
2023-09-23,78,13,905,Y,Eur
2023-09-23,30,3,1131,Y,Eur
2023-09-23,126,31,1336,Y,Eur
2023-09-23,61,8,1295,Y,Eur
2023-09-23,147,30,1263,Y,Eur
2023-09-23,89,8,1211,Y,Eur
2023-09-23,62,0,1466,Y,Eur
2023-09-23,35,2,996,Y,Eur
2023-09-23,63,12,948,Y,Eur
2023-09-23,68,15,1321,Y,Eur
2023-09-23,69,0,1052,Y,Eur
2023-09-23,91,16,913,Y,Eur
2023-09-23,66,16,1136,Y,Eur
2023-09-23,91,13,1031,Y,Eur
2023-09-23,83,5,936,Y,Eur
2023-09-23,88,6,973,Y,Eur
2023-09-23,64,5,643,Y,Eur
2023-09-23,36,8,1062,Y,Eur
2023-09-23,147,10,928,Y,Eur
2023-09-23,72,6,1023,Y,Eur
2023-09-23,63,2,1176,Y,Eur
2023-09-23,134,23,1307,Y,Eur
2023-09-23,91,17,810,Y,Eur
2023-09-23,109,10,948,Y,Eur
2023-09-23,138,5,1351,Y,Eur
2023-09-23,124,10,1163,Y,Eur
2023-09-23,77,9,1199,Y,Eur
2023-09-23,76,13,820,Y,Eur
2023-09-23,132,3,1152,Y,Eur
2023-09-23,181,22,1437,Y,Eur
2023-09-23,128,7,1393,Y,Eur
2023-09-23,78,5,737,Y,Eur
2023-09-23,145,7,1702,Y,Eur
2023-09-23,83,2,794,Y,Eur
2023-09-23,120,4,983,Y,Eur
2023-09-23,162,12,1130,Y,Eur
2023-09-23,154,22,1459,Y,Eur
2023-09-23,94,9,1346,Y,Eur
2023-09-23,133,16,858,Y,Eur
2023-09-23,106,21,1133,Y,Eur
2023-09-23,150,22,1360,Y,Eur
2023-09-23,135,20,1038,Y,Eur
2023-09-23,114,17,1047,Y,Eur
2023-09-23,77,8,841,Y,Eur
2023-09-23,131,3,944,Y,Eur
2023-09-23,111,2,1333,Y,Eur
2023-09-23,151,32,1021,Y,Eur
2023-09-23,102,4,1300,Y,Eur
2023-09-23,225,47,1677,Y,Eur
2023-09-23,150,22,1298,Y,Eur
2023-09-23,194,33,1587,Y,Eur
2023-09-23,210,14,1416,Y,Eur
2023-09-23,101,25,1188,Y,Eur
2023-09-23,164,25,1181,Y,Eur
2023-09-23,80,7,787,Y,Eur
2023-09-23,149,32,1736,Y,Eur
2023-09-23,107,12,1394,Y,Eur
2023-09-23,72,14,897,Y,Eur
2023-09-23,105,14,1084,Y,Eur
2023-09-23,121,2,1099,Y,Eur
2023-09-23,169,32,1447,Y,Eur
2023-09-23,138,10,769,Y,Eur
2023-09-23,123,22,1426,Y,Eur
2023-09-23,30,3,947,Y,Eur
2023-09-23,138,11,1599,Y,Eur
2023-09-23,110,3,1152,Y,Eur
2023-09-23,77,15,1125,Y,Eur
2023-09-23,163,4,1275,Y,Eur
2023-09-23,199,6,1285,Y,Eur
2023-09-23,54,6,1224,Y,Eur
2023-09-23,30,6,686,Y,Eur
2023-09-23,77,10,622,Y,Eur
2023-09-23,123,18,615,Y,Eur
2023-09-23,157,21,1483,Y,Eur
2023-09-23,119,14,1053,Y,Eur
2023-09-23,75,2,1004,Y,Eur
2023-09-23,90,22,696,Y,Eur
2023-09-23,73,17,1132,Y,Eur
2023-09-23,30,4,969,Y,Eur
2023-09-23,128,11,1204,Y,Eur
2023-09-23,94,15,1214,Y,Eur
2023-09-23,73,0,651,Y,Eur
2023-09-23,106,18,1010,Y,Eur
2023-09-23,68,1,1224,Y,Eur
2023-09-23,93,18,992,Y,Eur
2023-09-23,30,0,571,Y,Eur
2023-09-23,64,0,1410,Y,Eur
2023-09-23,168,33,1370,Y,Eur
2023-09-23,62,7,819,Y,Eur
2023-09-23,71,9,762,Y,Eur
2023-09-23,131,16,1277,Y,Eur
2023-09-23,149,14,1168,Y,Eur
2023-09-23,47,10,1269,Y,Eur
2023-09-23,136,9,833,Y,Eur
2023-09-23,104,13,767,Y,Eur
2023-09-23,107,20,1037,Y,Eur
2023-09-23,117,2,1378,Y,Eur
2023-09-23,174,24,879,Y,Eur
2023-09-24,198,12,1620,Y,Eur
2023-09-24,31,5,855,Y,Eur
2023-09-24,165,19,1525,Y,Eur
2023-09-24,108,16,1180,Y,Eur
2023-09-24,30,3,964,Y,Eur
2023-09-24,144,19,1212,Y,Eur
2023-09-24,77,8,1035,Y,Eur
2023-09-24,130,19,1137,Y,Eur
2023-09-24,96,11,1120,Y,Eur
2023-09-24,115,13,976,Y,Eur
2023-09-24,78,15,1143,Y,Eur
2023-09-24,146,17,1383,Y,Eur
2023-09-24,50,3,670,Y,Eur
2023-09-24,132,14,1289,Y,Eur
2023-09-24,44,6,1022,Y,Eur
2023-09-24,135,25,1168,Y,Eur
2023-09-24,94,10,1312,Y,Eur
2023-09-24,179,39,1385,Y,Eur
2023-09-24,182,28,1099,Y,Eur
2023-09-24,64,0,881,Y,Eur
2023-09-24,97,11,1499,Y,Eur
2023-09-24,96,8,1361,Y,Eur
2023-09-24,137,4,1234,Y,Eur
2023-09-24,71,12,1318,Y,Eur
2023-09-24,134,4,1078,Y,Eur
2023-09-24,73,1,1110,Y,Eur
2023-09-24,103,12,988,Y,Eur
2023-09-24,96,4,975,Y,Eur
2023-09-24,31,0,1423,Y,Eur
2023-09-24,99,17,1163,Y,Eur
2023-09-24,106,17,1051,Y,Eur
2023-09-24,147,34,1090,Y,Eur
2023-09-24,105,25,1149,Y,Eur
2023-09-24,136,11,1176,Y,Eur
2023-09-24,130,28,1356,Y,Eur
2023-09-24,253,35,1514,Y,Eur
2023-09-24,165,2,1180,Y,Eur
2023-09-24,30,2,845,Y,Eur
2023-09-24,76,3,883,Y,Eur
2023-09-24,54,13,858,Y,Eur
2023-09-24,107,7,862,Y,Eur
2023-09-24,54,9,870,Y,Eur
2023-09-24,30,1,699,Y,Eur
2023-09-24,151,35,1140,Y,Eur
2023-09-24,121,25,1153,Y,Eur
2023-09-24,43,6,1093,Y,Eur
2023-09-24,63,15,973,Y,Eur
2023-09-24,152,31,1135,Y,Eur
2023-09-24,101,1,1202,Y,Eur
2023-09-24,73,1,1141,Y,Eur
2023-09-24,125,28,973,Y,Eur
2023-09-24,144,18,1227,Y,Eur
2023-09-24,134,1,1327,Y,Eur
2023-09-24,55,10,1026,Y,Eur
2023-09-24,30,3,933,Y,Eur
2023-09-24,73,1,1074,Y,Eur
2023-09-24,98,8,1241,Y,Eur
2023-09-24,83,15,954,Y,Eur
2023-09-24,43,10,1023,Y,Eur
2023-09-24,153,0,1016,Y,Eur
2023-09-24,116,15,1152,Y,Eur
2023-09-24,105,9,1448,Y,Eur
2023-09-24,30,0,623,Y,Eur
2023-09-24,92,6,1252,Y,Eur
2023-09-24,30,6,686,Y,Eur
2023-09-24,40,2,783,Y,Eur
2023-09-24,57,3,911,Y,Eur
2023-09-24,93,19,1076,Y,Eur
2023-09-24,127,19,1205,Y,Eur
2023-09-24,111,0,1505,Y,Eur
2023-09-24,172,23,1052,Y,Eur
2023-09-24,179,19,1090,Y,Eur
2023-09-24,36,8,901,Y,Eur
2023-09-24,103,14,902,Y,Eur
2023-09-24,177,6,1108,Y,Eur
2023-09-24,65,11,1362,Y,Eur
2023-09-24,36,6,856,Y,Eur
2023-09-24,36,3,1433,Y,Eur
2023-09-24,123,9,1012,Y,Eur
2023-09-24,128,24,1745,Y,Eur
2023-09-24,53,9,1158,Y,Eur
2023-09-24,150,20,797,Y,Eur
2023-09-24,184,39,1302,Y,Eur
2023-09-24,60,4,1123,Y,Eur
2023-09-24,50,3,1065,Y,Eur
2023-09-24,77,9,1132,Y,Eur
2023-09-24,80,16,1001,Y,Eur
2023-09-24,120,6,1216,Y,Eur
2023-09-24,31,5,1009,Y,Eur
2023-09-24,156,16,1113,Y,Eur
2023-09-24,76,7,1247,Y,Eur
2023-09-24,90,6,1255,Y,Eur
2023-09-24,167,23,1292,Y,Eur
2023-09-24,73,9,1003,Y,Eur
2023-09-24,123,7,1084,Y,Eur
2023-09-24,100,24,1285,Y,Eur
2023-09-24,141,29,1054,Y,Eur
2023-09-24,43,3,1070,Y,Eur
2023-09-24,111,1,1075,Y,Eur
2023-09-24,70,4,1265,Y,Eur
2023-09-24,94,5,1135,Y,Eur
2023-09-24,124,16,1039,Y,Eur
2023-09-24,99,4,961,Y,Eur
2023-09-24,115,1,1138,Y,Eur
2023-09-24,88,11,954,Y,Eur
2023-09-24,142,4,1520,Y,Eur
2023-09-24,120,21,1220,Y,Eur
2023-09-24,164,39,1468,Y,Eur
2023-09-24,77,6,1112,Y,Eur
2023-09-24,95,22,776,Y,Eur
2023-09-25,60,1,953,Y,Eur
2023-09-25,112,14,1308,Y,Eur
2023-09-25,188,5,1569,Y,Eur
2023-09-25,120,6,950,Y,Eur
2023-09-25,120,26,1289,Y,Eur
2023-09-25,100,23,875,Y,Eur
2023-09-25,131,10,1465,Y,Eur
2023-09-25,87,7,890,Y,Eur
2023-09-25,69,11,1177,Y,Eur
2023-09-25,87,5,1095,Y,Eur
2023-09-25,66,10,941,Y,Eur
2023-09-25,82,16,1565,Y,Eur
2023-09-25,88,16,923,Y,Eur
2023-09-25,166,1,1347,Y,Eur
2023-09-25,50,12,887,Y,Eur
2023-09-25,101,4,848,Y,Eur
2023-09-25,125,29,1325,Y,Eur
2023-09-25,127,25,1138,Y,Eur
2023-09-25,84,17,855,Y,Eur
2023-09-25,30,4,697,Y,Eur
2023-09-25,203,3,1331,Y,Eur
2023-09-25,129,13,1103,Y,Eur
2023-09-25,94,22,840,Y,Eur
2023-09-25,98,21,1093,Y,Eur
2023-09-25,107,25,719,Y,Eur
2023-09-25,148,16,1194,Y,Eur
2023-09-25,72,2,621,Y,Eur
2023-09-25,132,3,902,Y,Eur
2023-09-25,86,4,1147,Y,Eur
2023-09-25,154,10,1607,Y,Eur
2023-09-25,189,35,1340,Y,Eur
2023-09-25,49,10,1052,Y,Eur
2023-09-25,128,17,1154,Y,Eur
2023-09-25,73,4,655,Y,Eur
2023-09-25,30,6,688,Y,Eur
2023-09-25,51,12,1387,Y,Eur
2023-09-25,139,23,873,Y,Eur
2023-09-25,92,0,982,Y,Eur
2023-09-25,61,3,663,Y,Eur
2023-09-25,96,8,1257,Y,Eur
2023-09-25,113,17,1133,Y,Eur
2023-09-25,85,0,1100,Y,Eur
2023-09-25,73,7,1108,Y,Eur
2023-09-25,30,2,1174,Y,Eur
2023-09-25,62,4,1496,Y,Eur
2023-09-25,142,12,1099,Y,Eur
2023-09-25,102,0,1377,Y,Eur
2023-09-25,121,15,1433,Y,Eur
2023-09-25,143,17,1441,Y,Eur
2023-09-25,57,7,927,Y,Eur
2023-09-25,129,10,1375,Y,Eur
2023-09-25,40,0,1132,Y,Eur
2023-09-25,93,15,846,Y,Eur
2023-09-25,118,0,970,Y,Eur
2023-09-25,69,9,992,Y,Eur
2023-09-25,140,31,972,Y,Eur
2023-09-25,106,10,982,Y,Eur
2023-09-25,85,1,974,Y,Eur
2023-09-25,45,11,962,Y,Eur
2023-09-25,135,10,890,Y,Eur
2023-09-25,60,4,976,Y,Eur
2023-09-25,150,21,1207,Y,Eur
2023-09-25,141,9,1247,Y,Eur
2023-09-25,84,11,914,Y,Eur
2023-09-25,120,7,983,Y,Eur
2023-09-25,130,14,862,Y,Eur
2023-09-25,101,22,1158,Y,Eur
2023-09-25,39,8,695,Y,Eur
2023-09-25,71,14,993,Y,Eur
2023-09-25,144,34,1453,Y,Eur
2023-09-25,116,24,1080,Y,Eur
2023-09-25,35,8,1343,Y,Eur
2023-09-25,95,17,780,Y,Eur
2023-09-25,88,6,1382,Y,Eur
2023-09-25,53,5,718,Y,Eur
2023-09-25,154,1,1332,Y,Eur
2023-09-25,47,6,1166,Y,Eur
2023-09-25,128,26,1230,Y,Eur
2023-09-25,81,2,747,Y,Eur
2023-09-25,31,3,1100,Y,Eur
2023-09-25,81,17,1172,Y,Eur
2023-09-25,173,23,1205,Y,Eur
2023-09-25,46,4,988,Y,Eur
2023-09-25,76,0,1098,Y,Eur
2023-09-25,83,18,901,Y,Eur
2023-09-25,141,32,824,Y,Eur
2023-09-25,63,1,1078,Y,Eur
2023-09-25,79,7,820,Y,Eur
2023-09-25,126,25,1207,Y,Eur
2023-09-25,38,2,1146,Y,Eur
2023-09-25,51,9,874,Y,Eur
2023-09-25,135,12,1231,Y,Eur
2023-09-25,51,3,840,Y,Eur
2023-09-25,146,9,1349,Y,Eur
2023-09-25,121,7,1361,Y,Eur
2023-09-25,118,10,1313,Y,Eur
2023-09-25,81,0,905,Y,Eur
2023-09-25,60,12,1207,Y,Eur
2023-09-25,77,11,618,Y,Eur
2023-09-25,80,7,1105,Y,Eur
2023-09-25,88,10,1068,Y,Eur
2023-09-25,84,4,1553,Y,Eur
2023-09-25,30,1,505,Y,Eur
